tariff.plan,payment.method,sex,age,activation.zone,activation.channel,vas1,vas2,q01.out.ch.peak,q01.out.dur.peak,q01.out.val.peak,q01.out.ch.offpeak,q01.out.dur.offpeak,q01.out.val.offpeak,q01.in.ch.tot,q01.in.dur.tot,q01.ch.sms,q01.ch.cc,q02.out.ch.peak,q02.out.dur.peak,q02.out.val.peak,q02.out.ch.offpeak,q02.out.dur.offpeak,q02.out.val.offpeak,q02.in.ch.tot,q02.in.dur.tot,q02.ch.sms,q02.ch.cc,q03.out.ch.peak,q03.out.dur.peak,q03.out.val.peak,q03.out.ch.offpeak,q03.out.dur.offpeak,q03.out.val.offpeak,q03.in.ch.tot,q03.in.dur.tot,q03.ch.sms,q03.ch.cc,q04.out.ch.peak,q04.out.dur.peak,q04.out.val.peak,q04.out.ch.offpeak,q04.out.dur.offpeak,q04.out.val.offpeak,q04.in.ch.tot,q04.in.dur.tot,q04.ch.sms,q04.ch.cc,q05.out.ch.peak,q05.out.dur.peak,q05.out.val.peak,q05.out.ch.offpeak,q05.out.dur.offpeak,q05.out.val.offpeak,q05.in.ch.tot,q05.in.dur.tot,q05.ch.sms,q05.ch.cc,q06.out.ch.peak,q06.out.dur.peak,q06.out.val.peak,q06.out.ch.offpeak,q06.out.dur.offpeak,q06.out.val.offpeak,q06.in.ch.tot,q06.in.dur.tot,q06.ch.sms,q06.ch.cc,q07.out.ch.peak,q07.out.dur.peak,q07.out.val.peak,q07.out.ch.offpeak,q07.out.dur.offpeak,q07.out.val.offpeak,q07.in.ch.tot,q07.in.dur.tot,q07.ch.sms,q07.ch.cc,q08.out.ch.peak,q08.out.dur.peak,q08.out.val.peak,q08.out.ch.offpeak,q08.out.dur.offpeak,q08.out.val.offpeak,q08.in.ch.tot,q08.in.dur.tot,q08.ch.sms,q08.ch.cc,q09.out.ch.peak,q09.out.dur.peak,q09.out.val.peak,q09.out.ch.offpeak,q09.out.dur.offpeak,q09.out.val.offpeak,q09.in.ch.tot,q09.in.dur.tot,q09.ch.sms,q09.ch.cc,y
7,Carta di Credito,B,32.81,3,5,N,N,391,72369,286.1068,0,0,0,556,42682,0,0,572,105046,414.122,0,0,0,872,55324,6,0,699,105596,430.8392,0,0,0,751,48528,0,0,552,99712,388.952,0,0,0,825,49990,8,0,605,101961,408.9874,0,0,0,718,46187,0,0,619,114767,453.7472,0,0,0,707,43867,0,0,721,129142,513.337,0,0,0,908,60704,1,0,224,42032,165.8715,0,0,0,235,23620,0,0,464,73946,299.2243,0,0,0,351,32969,0,0,3428
6,Carta di Credito,B,34.62,3,5,N,N,179,19136,83.5193,0,0,0,272,13061,0,0,172,13676,64.1383,0,0,0,204,9344,0,0,215,20312,91.1335,0,0,0,250,13431,0,0,295,23399,109.8829,0,0,0,301,15679,0,0,262,22212,102.4434,0,0,0,244,14055,0,0,247,20779,96.1297,0,0,0,280,18256,0,0,328,24719,117.8839,0,0,0,301,19109,0,0,280,20616,98.8736,0,0,0,316,19772,0,0,208,14282,70.0233,0,0,0,175,11448,0,0,600
3,Carta di Credito,B,43.6,1,5,N,N,15,1021,6.5156,13,1536,5.2457,12,604,0,0,21,831,6.2099,9,474,2.134,13,482,0,0,41,2081,14.3585,15,738,3.4251,8,1794,0,0,36,1452,10.7831,18,1088,4.6233,12,422,0,0,30,1601,10.889,28,2498,9.2399,45,2472,0,0,36,2250,14.6648,5,434,1.6186,15,1145,0,0,24,2002,12.2183,13,1019,3.9328,24,927,0,0,40,1927,13.5374,17,1237,4.8991,24,1153,0,0,40,2084,14.2842,8,639,2.4496,24,1960,0,2,2030
8,Carta di Credito,M,44.29,2,7,N,N,37,3130,46.7481,52,13757,28.2058,87,25569,0,0,36,3799,55.8693,37,8593,18.1447,83,25691,0,0,37,4177,32.9386,5,1451,2.9521,49,8798,0,4,33,3421,20.9361,0,0,0,57,13725,0,0,43,4446,27.1166,0,0,0,65,6653,0,0,98,6139,41.5753,0,0,0,105,11248,0,0,100,6794,45.1383,0,0,0,144,10451,0,0,29,2353,15.0496,0,0,0,36,2970,0,3,77,5484,36.0471,0,0,0,97,10018,0,0,81
8,Carta di Credito,F,16.98,1,9,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Carta di Credito,M,25.24,2,2,N,N,1,14,0.1751,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,1,64,0.4312,0,0,0,2,22,0,0,5,312,2.1154,0,0,0,4,169,0,0,3,205,1.3603,0,0,0,2,42,0,0,16,2184,12.8417,0,0,0,20,1004,0,0,41,3784,23.6212,0,0,0,29,2309,0,0,27,3599,21.2284,0,0,0,17,1366,0,0,4,274,1.8174,0,0,0,5,617,0,1,0
7,Domiciliazione Bancaria,B,41.57,3,5,N,N,81,7179,43.1892,15,805,3.5945,32,2290,0,0,53,4292,26.3563,16,1088,4.4167,10,625,0,0,81,5899,36.8616,18,1585,5.8871,6,279,0,0,79,6554,40.0456,11,604,2.6716,22,1625,0,0,132,12364,73.7841,21,1630,6.3101,36,2517,0,0,219,18394,112.1073,13,465,2.5244,45,4207,0,0,159,11815,73.592,10,850,3.1927,32,1836,0,1,103,8997,41.2158,0,0,0,45,4360,0,0,126,10163,47.5533,0,0,0,38,2954,0,0,280
7,Carta di Credito,M,32.09,1,5,Y,N,112,9838,53.49,35,3668,31.2172,165,9119,0,1,316,29855,199.1695,120,14062,173.6824,177,16542,5,0,329,31094,166.4881,122,16907,275.8696,171,15063,3,0,278,26855,143.1236,121,14313,263.424,178,13386,2,1,386,35556,293.1487,28,2483,26.2804,205,19588,5,2,305,25491,255.0362,0,0,0,164,12512,0,2,306,18862,169.0751,0,0,0,165,12116,2,1,85,6562,30.9373,0,0,0,58,4959,0,0,231,20646,116.8541,0,0,0,115,8445,0,0,100
8,Carta di Credito,M,21.9,1,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,0.8232,0,0,0,12,996,0,0,4,28,0.5567,0,0,0,14,755,0,0,11,500,3.6963,0,0,0,11,1343,0,0,8,305,2.3891,0,0,0,19,1313,0,0,13,249,2.6184,0,0,0,11,1435,0,0,0
8,Domiciliazione Bancaria,B,26.95,3,5,N,N,252,18827,135.4005,0,0,0,107,5240,0,7,223,12977,89.4132,0,0,0,109,4879,0,3,234,20276,127.945,0,0,0,140,6930,3,3,144,9980,66.0042,0,0,0,158,4305,3,5,190,17329,108.2019,0,0,0,179,7541,1,3,171,12164,79.9832,0,0,0,100,6173,2,1,79,8493,51.5698,0,0,0,34,2641,0,0,30,3642,21.7573,0,0,0,0,0,0,0,64,7067,42.7136,0,0,0,15,2898,0,0,34
8,Bollettino Postale,B,25.6,2,5,Y,N,153,11916,76.7527,0,0,0,90,5164,0,0,183,16871,125.468,0,0,0,75,6538,0,0,203,18028,113.3313,0,0,0,132,12105,0,0,136,11214,90.7317,0,0,0,66,7669,0,0,138,21171,140.3931,0,0,0,74,8569,0,0,135,19686,194.5674,0,0,0,52,6836,0,0,175,18293,148.2908,0,0,0,53,5509,20,7,187,16207,102.3494,0,0,0,50,3862,121,1,153,18768,97.535,0,0,0,36,3401,102,0,1214
8,Carta di Credito,F,21.08,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,977,6.5538,0,0,0,4,171,3,0,39,2185,15.2215,0,0,0,34,4985,1,0,58,5287,33.0801,0,0,0,31,4222,1,5,37,4267,25.6803,0,0,0,12,811,0,0,12,786,5.2663,0,0,0,11,607,0,0,0
4,Domiciliazione Bancaria,B,43.6,1,5,N,N,210,15989,89.7266,55,7196,23.9657,91,13209,0,0,218,16561,93.0945,34,5251,16.8535,120,28095,0,0,182,16449,88.404,45,5434,18.452,112,13492,0,0,143,12157,66.4778,36,4905,16.1827,73,10200,0,0,242,22390,120.4109,61,9013,29.0992,146,17709,0,0,203,19907,105.7993,64,10458,33.1824,119,13227,0,0,251,21993,119.5469,48,4833,17.2378,213,18465,0,0,83,10893,54.9913,50,8847,27.6454,71,5815,0,0,156,14466,77.7557,32,4143,13.8323,75,8313,0,0,24080
8,Carta di Credito,B,25.44,3,5,Y,N,122,13418,59.8956,33,3451,13.7378,76,2990,4,1,288,32930,141.5913,86,11483,32.4061,95,3577,1,0,307,27656,152.2339,95,12616,41.6636,341,13899,5,0,304,23080,116.9331,131,13570,47.5373,275,11624,3,0,372,39834,157.227,164,20545,68.3546,248,10767,15,1,464,34965,162.1236,104,8513,31.8659,232,9026,19,2,335,26177,127.3407,88,10398,34.7684,316,13799,5,0,23,1261,8.8722,7,960,3.1008,159,8873,0,0,17,1404,9.9526,6,349,1.506,353,22440,0,0,8788
3,Domiciliazione Bancaria,B,30.81,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3020,15.9327,5,170,0.9482,18,486,1,0,34,4106,23.4895,18,1994,6.9252,22,1067,6,1,11,978,5.8943,9,275,1.6289,12,655,3,0,1957
7,Bollettino Postale,B,25.21,1,5,N,N,38,2757,13.2957,0,0,0,51,3276,0,1,82,5987,28.7135,0,0,0,141,9066,0,0,90,7318,34.1662,0,0,0,277,13423,0,0,57,3719,18.5263,0,0,0,298,11094,0,0,70,5747,26.7602,0,0,0,226,17503,0,0,126,9104,43.9556,0,0,0,232,19245,0,0,10,767,3.6405,0,0,0,62,6833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Domiciliazione Bancaria,B,46.91,1,5,N,N,75,7838,45.88,11,398,2.1469,182,18808,0,0,133,15759,89.9177,16,907,3.734,240,25831,0,0,169,23737,132.7299,10,714,2.8477,333,31130,0,0,89,6621,41.4064,22,1512,6.1138,244,27034,0,0,99,10544,61.524,10,885,3.2811,265,28832,0,0,114,11217,66.2423,6,190,1.1026,316,35214,0,0,123,11259,67.3754,9,698,2.7042,259,21282,0,0,56,6182,35.8597,4,432,1.5106,119,9857,0,0,102,12396,70.8393,18,1521,5.7234,153,12650,0,0,8268
8,Domiciliazione Bancaria,F,20.16,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,441,3.3311,0,0,0,5,215,0,0,25,1236,8.803,0,0,0,24,1295,4,0,34,3526,20.2714,0,0,0,64,6143,0,0,37,1461,10.781,0,0,0,25,1939,2,0,22
7,Carta di Credito,F,20.49,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,25226,81.0202,0,0,0,97,7302,0,3,210,34128,110.466,0,0,0,127,10581,6,2,66,13560,52.519,0,0,0,60,7258,0,0,141,27299,93.2344,0,0,0,111,18085,0,1,0
7,Domiciliazione Bancaria,B,16.98,1,7,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,932,5.336,0,0,0,13,616,0,0,273
6,Carta di Credito,B,31.7,1,5,N,N,81,8016,37.7535,0,0,0,58,2476,0,0,87,7659,34.9115,0,0,0,38,1924,0,0,109,11494,64.4017,0,0,0,86,2462,0,1,119,9866,51.044,0,0,0,54,1971,0,1,187,21839,107.8057,0,0,0,45,4776,0,0,140,13896,67.4322,0,0,0,60,4026,0,0,180,21932,96.6658,0,0,0,76,3303,0,1,65,6507,28.826,0,0,0,32,1341,0,0,180,24090,100.4581,0,0,0,55,5024,0,1,726
3,Domiciliazione Bancaria,B,38.09,2,5,N,N,43,2311,15.6848,37,3265,12.0149,39,4230,0,0,57,2889,19.942,11,863,3.3286,32,3968,0,0,26,1706,10.9845,6,194,1.1135,26,2751,0,0,10,613,4.0149,45,6096,20.1367,44,4867,0,0,23,750,6.025,32,3668,12.522,41,4870,0,0,33,1476,10.5905,18,2808,8.9946,31,3414,0,0,46,3306,20.8365,21,2048,7.3729,55,8290,0,1,11,597,4.0666,3,203,0.8258,19,2020,0,6,57,3471,22.7747,9,578,2.3979,40,3524,0,0,5419
7,Carta di Credito,M,25.5,3,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Domiciliazione Bancaria,B,42.72,1,5,N,N,2,149,0.9317,2,14,0.2422,3,136,0,0,2,30,0.3527,0,0,0,4,99,0,0,0,0,0,0,0,0,12,222,0,0,0,0,0,1,4,0.1136,6,96,0,0,0,0,0,1,31,0.1823,5,82,0,0,2,19,0.299,0,0,0,4,37,0,0,1,64,0.4147,0,0,0,0,0,0,0,2,198,1.1698,6,640,2.2461,3,96,0,0,1,14,0.1715,0,0,0,3,40,0,0,91
8,Carta di Credito,F,20.72,2,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,642,4.2184,0,0,0,9,247,0,0,1,23,0.221,0,0,0,8,655,0,0,0,0,0,0,0,0,2,136,0,0,0,0,0,0,0,0,6,318,0,0,0
7,Carta di Credito,B,27.6,2,5,N,N,81,12784,47.5776,0,0,0,49,4323,0,0,28,3022,13.1635,0,0,0,43,2381,0,0,115,12219,53.3015,0,0,0,140,18824,1,0,103,8565,39.5394,0,0,0,187,22960,0,0,137,14731,64.2101,0,0,0,127,12374,13,0,90,9110,40.2547,0,0,0,182,20668,2,0,90,7621,35.0901,0,0,0,145,17455,17,0,67,3625,19.2416,0,0,0,127,15540,18,0,60,3905,19.4678,0,0,0,122,13826,1,7,298
8,Carta di Credito,M,33.96,4,5,N,N,44,1980,14.1762,3,183,0.7747,68,1725,0,1,29,1363,9.6278,8,775,2.7956,55,1204,0,0,32,1531,10.7542,5,357,1.4234,48,981,0,0,20,769,5.8065,6,108,0.8945,32,458,0,0,12,828,5.2684,1,27,0.172,23,448,0,0,18,914,6.3049,2,38,0.3032,17,233,0,0,22,1346,8.912,0,0,0,16,749,0,0,24,1585,10.5992,0,0,0,14,580,0,0,31,1720,12.0149,0,0,0,23,371,0,1,271
8,Carta di Credito,M,17.93,4,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3327,21.0714,0,0,0,37,2931,1,0,0
7,Carta di Credito,M,26,1,5,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Domiciliazione Bancaria,B,21.67,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,95739,440.8295,0,0,0,339,25294,0,1,1278,117608,531.1677,0,0,0,395,27599,0,0,1081,95441,484.1422,0,0,0,353,25866,0,0,856,84472,375.2684,0,0,0,366,26757,0,0,1097,145383,607.0594,0,0,0,347,31317,0,0,1652
6,Carta di Credito,F,33.14,3,5,N,N,185,7504,44.6131,0,0,0,183,9055,0,0,144,8860,44.9818,0,0,0,153,7079,0,0,129,4627,29.0497,0,0,0,121,5986,0,0,142,7591,40.3611,0,0,0,178,8344,0,0,123,6275,34.0278,0,0,0,180,6285,0,0,121,4814,28.8591,0,0,0,221,8083,0,0,85,6877,32.15,0,0,0,133,4698,0,0,101,6309,31.8747,0,0,0,78,5160,0,0,59,2521,14.6612,0,0,0,91,5405,0,0,15
7,Carta di Credito,M,30.62,2,7,N,N,67,5149,31.9702,51,3987,15.3976,102,7003,0,0,68,6903,40.6095,24,1236,5.6206,106,9343,0,0,103,10846,63.4059,60,5205,19.4219,132,12621,1,0,92,8849,52.4519,68,5580,21.2042,124,10570,5,0,123,9424,58.5528,76,5485,21.7883,121,11124,0,0,92,8863,52.6213,24,1488,6.2595,52,7516,2,0,114,10283,52.5046,24,1297,5.7766,114,9124,0,0,71,7511,32.8601,0,0,0,50,6231,0,0,120,11650,51.8827,0,0,0,118,14925,0,0,286
7,Domiciliazione Bancaria,B,21.67,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,36062,145.9264,0,0,0,101,9513,0,5,478,58275,239.5864,0,0,0,209,25905,0,6,518,70026,271.7638,0,0,0,309,34606,0,0,281,37560,148.3455,0,0,0,171,23444,2,12,342,50383,202.1273,0,0,0,226,32981,0,8,0
8,Bollettino Postale,M,50.09,1,7,N,N,4,99,1.0908,13,575,2.5518,26,335,0,0,19,1123,9.6479,16,814,3.5114,41,857,0,0,4,400,3.1509,1,17,0.142,28,531,0,0,7,824,6.3627,4,294,1.084,20,1702,0,0,26,1158,8.6439,21,3482,10.1174,57,2197,0,0,101,12585,74.9141,0,0,0,111,7646,0,0,57,3185,22.2045,0,0,0,112,3383,0,0,46,5003,30.3832,0,0,0,39,2302,0,0,23,912,7.0486,0,0,0,69,2792,0,0,0
7,Carta di Credito,B,42.59,3,7,N,N,59,9234,51.0166,23,4926,14.8926,43,3525,0,2,60,11922,64.1961,27,3032,10.4923,46,5566,0,0,100,20258,103.6839,34,6095,15.8067,71,15079,0,0,78,11883,65.8668,33,4731,15.4297,75,10017,0,0,81,12279,68.1067,29,2620,9.6531,86,11574,0,0,117,13821,79.3267,25,2745,9.557,65,11040,0,0,93,14660,80.9278,22,2053,7.4886,59,7644,0,0,62,15025,63.4968,5,1375,4.0098,40,13501,0,0,90,20499,78.8573,0,0,0,65,10564,0,0,1535
8,Carta di Credito,M,22.55,2,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,126,0.8522,0,0,0,0,0,0,1,10,2101,11.7969,0,0,0,6,248,0,0,13,1193,7.4545,0,0,0,14,1130,0,0,11,1814,10.4298,0,0,0,12,638,0,0,21,4911,27.3299,0,0,0,22,4085,0,0,6,634,3.8677,0,0,0,6,421,0,0,0
8,Carta di Credito,M,26.13,3,5,N,N,0,0,0,0,0,0,2,34,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,0,0,3,44,0,0,0,0,0,0,0,0,2,32,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,2,12,0,0,1,1,0.1085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0
8,Domiciliazione Bancaria,B,18.49,1,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7312,46.965,0,0,0,76,6221,10,22,116,8152,53.7472,0,0,0,85,6282,13,27,490
8,Domiciliazione Bancaria,M,41.6,1,5,N,N,42,3729,55.5258,28,2560,7.1906,19,1204,0,1,15,709,5.1811,0,0,0,6,108,0,0,12,636,4.395,0,0,0,3,31,0,0,22,1331,9.0912,0,0,0,4,183,0,0,16,382,3.61,0,0,0,6,208,0,0,15,546,4.3455,0,0,0,2,193,0,0,11,387,3.1194,0,0,0,4,376,0,0,9,637,4.1936,0,0,0,2,112,0,0,25,1431,9.9139,0,0,0,7,508,0,0,0
8,Carta di Credito,B,15.6,3,9,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Domiciliazione Bancaria,B,44.95,2,5,Y,N,117,12736,99.2444,141,15196,49.2504,187,10658,0,0,174,28376,210.2584,244,35560,104.1544,109,13852,0,0,220,31708,238.678,306,36640,115.1033,142,18408,0,0,293,36164,239.0937,293,26155,89.4116,118,10384,0,3,940,53417,275.3108,0,0,0,90,6946,36,14,607,37261,189.0723,0,0,0,139,9195,18,1,897,49238,258.3751,0,0,0,221,14031,9,1,448,33272,158.7206,0,0,0,163,15089,7,3,306,30597,115.1053,0,0,0,116,10853,3,4,1467
8,Domiciliazione Bancaria,M,43.6,3,5,N,N,11,686,4.4741,7,207,1.2488,64,5932,0,0,25,1577,10.2553,5,154,0.9079,175,11083,0,0,11,505,3.5935,15,1290,4.8278,69,6271,0,0,17,848,5.8819,4,263,1.0815,72,8501,0,0,27,1486,10.0182,12,380,2.2048,107,9135,0,0,14,857,5.616,4,393,2.117,60,5949,0,1,13,976,6.0906,5,298,1.2741,87,7731,0,0,6,755,4.3728,18,1673,7.0992,38,2533,5,2,11,467,3.4546,8,1013,3.4009,67,4773,0,2,0
8,Domiciliazione Bancaria,B,17.77,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,480,3.4923,0,0,0,5,78,0,0,9
7,Domiciliazione Bancaria,B,24.59,1,5,N,Y,0,0,0,0,0,0,0,0,0,0,423,50993,216.7787,0,0,0,226,20049,13,1,773,104353,434.1554,0,0,0,542,51438,9,7,651,100515,408.8314,0,0,0,408,47452,6,4,650,88684,368.4125,0,0,0,471,47358,0,3,629,83896,349.4564,0,0,0,445,39785,3,5,757,99058,414.7144,0,0,0,471,43633,5,6,317,48700,198.2435,0,0,0,220,20735,2,1,957,142346,582.5923,0,0,0,628,61836,11,3,3450
7,Carta di Credito,B,25.6,1,5,N,N,229,24222,105.9697,0,0,0,135,7198,0,2,258,34254,143.0601,0,0,0,156,9949,0,0,321,31935,141.677,0,0,0,161,12600,0,0,290,33309,143.1484,0,0,0,178,10604,0,0,271,30354,131.0422,0,0,0,137,7492,0,0,302,30472,134.4399,0,0,0,206,10339,0,0,195,17654,80.0327,0,0,0,184,8514,0,0,36,2661,12.7627,0,0,0,15,668,0,0,358,34647,154.5136,0,0,0,138,9442,0,0,1974
7,Bollettino Postale,M,23.73,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5258,24.0684,0,0,0,54,5464,0,0,155,14134,63.8361,0,0,0,96,12366,0,0,265,28792,125.011,0,0,0,134,13270,0,2,232,20668,94.2007,0,0,0,167,18901,0,1,168,14762,67.52,0,0,0,118,14028,0,0,131,9678,46.1119,0,0,0,79,8594,0,0,238,21476,97.8283,0,0,0,259,22784,0,0,632
7,Domiciliazione Bancaria,B,49.6,2,5,N,N,89,5947,29.2578,66,4237,11.8832,97,6933,0,0,62,3560,18.4308,44,2755,7.2149,82,4723,0,0,105,4891,26.1281,67,3652,10.0931,144,9057,0,2,135,5124,31.2534,0,0,0,102,5011,0,1,122,7030,36.4928,0,0,0,114,8357,0,1,146,7455,40.4159,0,0,0,165,10342,0,1,156,7545,41.7514,0,0,0,149,8574,0,0,111,6146,32.2522,0,0,0,79,5446,0,0,141,6837,37.6952,0,0,0,131,8269,0,0,513
7,Carta di Credito,M,47.73,2,5,Y,N,160,14355,74.5294,0,0,0,190,32265,8,2,138,21027,72.6908,0,0,0,179,28943,6,1,175,26760,104.7752,0,0,0,177,33826,0,1,100,15954,64.5452,0,0,0,103,19700,1,0,170,23665,88.9143,0,0,0,116,16392,13,2,193,19722,75.0195,0,0,0,203,34339,0,0,236,27701,112.3764,0,0,0,217,40521,6,1,164,16707,67.0459,0,0,0,208,37264,2,2,210,24460,100.1704,0,0,0,154,28954,0,0,610
8,Domiciliazione Bancaria,M,29.9,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,21786,121.2207,0,0,0,78,23785,0,3,285,77272,206.9185,0,0,0,108,26897,0,2,2228
8,Domiciliazione Bancaria,F,45.24,1,8,N,N,0,0,0,0,0,0,0,0,0,0,249,48026,271.7674,0,0,0,300,79372,0,1,391,69861,397.1698,0,0,0,313,118415,0,0,147,21253,122.3982,0,0,0,172,55277,0,0,0,0,0,0,0,0,196,98477,0,0,0,0,0,0,0,0,117,51984,0,0,0,0,0,0,0,0,62,862,0,0,0,0,0,0,0,0,5,74,0,0,0,0,0,0,0,0,5,40,0,0,0
8,Carta di Credito,B,39.57,2,5,Y,N,32,2455,15.2215,15,755,3.4675,66,4967,2,2,22,1367,8.9223,15,433,2.6055,79,6201,3,0,54,5659,32.8115,29,1488,6.5822,152,13590,0,0,54,3870,24.0819,36,1998,8.4461,134,12070,0,0,64,5116,31.3567,49,1983,9.8168,105,7227,0,0,36,2671,16.2772,17,1523,5.2834,73,4679,0,5,68,5099,32.0931,26,1432,5.7461,112,7140,1,1,72,5785,35.024,0,0,0,82,7776,0,1,76,5063,32.1577,0,0,0,72,9396,0,0,0
7,Bollettino Postale,B,21.67,3,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,48153,185.4287,0,0,0,58,2821,382,2,296,42122,173.2997,0,0,0,62,3899,413,6,502,88907,333.6942,0,0,0,147,12293,271,4,214,22266,92.531,0,0,0,75,6984,60,1,223,26311,104.599,0,0,0,40,3227,12,1,2248
8,Carta di Credito,M,17.73,1,9,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,649,3.5444,0,0,0,22,1152,8,0,92
